DealNumber,ContractDate,InventoryType,VIN,VehicleMake,VehicleModel,VehicleModelYear,VehicleSalePrice,TotalGrossProfit,BackEndGrossProfit,FrontEndGrossProfit,ContractTerm,BuyerHomeAddressCity,BuyerHomeAddressState,BuyerHomeAddressPostalCode,Trade1_VIN,Trade1_Year,Trade1_Make,Trade1_Model,Trade2_VIN,Trade2_Year,Trade2_Make,Trade2_Model
6909,2005-09-28,U,1G8ZK5575RZ155957,Saturn,SL2,1994,1000.0,0.0,0.0,0.0,1.0,South Bend,IN,466289656,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6911,2009-03-12,U,JTJHW31U260027761,Lexus,RX 400h,2006,25917.0,3050.79,450.0,2600.79,60.0,Hopkinton,MA,17481150,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6912,2005-09-30,N,JTHBA30G065145134,Lexus,ES 330,2006,34029.0,0.0,0.0,0.0,1.0,Palatine,IL,600748308,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6913,2005-09-30,N,2T2HA31U66C089246,Lexus,RX 330,2006,37298.0,0.0,0.0,0.0,1.0,Springfield,MO,658092814,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6914,2009-03-11,N,2T2BK1BA4AC003324,Lexus,RX 350,2010,44752.0,3389.0,-420.0,3809.0,1.0,Sturgis,MI,490918202,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6915,2005-09-30,N,JTJBT20X950096031,Lexus,GX 470,2005,49571.0,3824.0,3824.0,0.0,1.0,Niles,MI,491202913,5GRGN23U85H103801,2005.0,HUMMER,H2 SUV,JN1AZ36A94T015227,2004.0,Nissan,350Z
6918,2005-09-30,U,JTJBT20X750084170,Lexus,GX 470,2005,44000.0,2703.98,2703.98,0.0,1.0,Elkhart,IN,465141362,1GNEK13T71J271197,2001.0,Chevrolet,Tahoe,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6919,2005-09-30,N,JTJBT20X560098232,Lexus,GX 470,2006,46344.0,0.0,0.0,0.0,1.0,Orland Park,IL,604624941,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6921,2005-10-04,U,1LNFM82W0WY684245,LINCOLN,Town Car,1998,6000.0,0.0,0.0,0.0,1.0,Mishawaka,IN,465457114,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6922,2005-10-05,N,JTJBT20X260097166,Lexus,GX 470,2006,53606.0,3486.0,3486.0,0.0,1.0,Michigan City,IN,46360,JTJBT20X740027904,2004.0,Lexus,GX 470,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6923,2005-10-05,N,JTJBT20X060098610,Lexus,GX 470,2006,45955.0,0.0,0.0,0.0,1.0,Manchester,MO,630114502,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6924,2005-10-05,N,JTJHW31U660015001,Lexus,RX 400h,2006,45827.0,0.0,0.0,0.0,1.0,Schaumburg,IL,601734452,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6931,2005-10-07,N,JTJHW31U060019786,Lexus,RX 400h,2006,50863.0,5781.0,5781.0,0.0,1.0,Cassopolis,MI,49031,WAUYP64B61N037052,2001.0,Audi,allroad,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6937,2006-03-01,U,JTJHF10UX30302861,Lexus,RX 300,2003,29500.0,3646.37,3646.37,0.0,36.0,Covert,MI,490438565,JT8UF22E8S0011723,1995.0,Lexus,LS 400,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6938,2005-10-10,U,1GNEK13T71J271197,Chevrolet,Tahoe,2001,18000.0,2000.0,2000.0,0.0,1.0,South Bend,IN,466289656,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
694,2006-07-28,N,2T2HK31U97C010683,Lexus,RX 350,2007,46583.0,3828.75,500.05,3838.0,1.0,Mishawaka,IN,46545,3G5DB03E52S503593,2002.0,Buick,Rendezvous,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6943,2005-10-10,U,SAJEA51D93XD15249,Jaguar,X-TYPE,2003,21300.0,4229.9,4229.9,0.0,1.0,Niles,MI,491208455,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6944,2005-10-13,U,JTHBF30G220078383,Lexus,ES 300,2002,24000.0,2991.67,150.0,2841.67,60.0,South Bend,IN,466288160,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6945,2005-10-11,N,JTJHT00W964005422,Lexus,LX 470,2006,62224.0,0.0,0.0,0.0,1.0,Lansing,MI,489115227,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6947,2005-10-12,U,JTHBF30G625032025,Lexus,ES 300,2002,19301.15,0.0,0.0,0.0,1.0,Notre Dame,IN,465560303,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6948,2005-10-12,N,JTHBN36F265033535,Lexus,LS 430,2006,71791.0,7425.05,249.05,7176.0,1.0,Columbia City,IN,467259522,WDBGA43E1SA268075,1995.0,Mercedes-Benz,S420,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6949,2005-10-12,U,JTHBN30F220062890,Lexus,LS 430,2002,26100.0,2402.56,750.0,1652.56,1.0,La Quinta,CA,922538514,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
695,2006-07-26,N,JTHCH96S360015912,Lexus,GS 300,2006,47826.0,4097.08,1301.33,3077.0,48.0,Mishawaka,IN,46545,JT8BD69S540200896,2004.0,Lexus,GS 300,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6952,2009-03-17,N,JTJBK1BA6A2403644,Lexus,RX 350,2010,41492.0,2445.5,-253.5,2699.0,1.0,Kalamazoo,MI,490064445,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6954,2005-10-14,U,JT8UF22E8S0011723,Lexus,LS 400,1995,14000.0,3710.6,3710.6,0.0,1.0,Elkhart,IN,465165145,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6960,2005-10-15,N,JTHBA30G065149975,Lexus,ES 330,2006,34825.0,2351.04,122.04,2229.0,36.0,Elkhart,IN,465146934,YV1RS61R422184605,2002.0,Volvo,S60,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6961,2009-03-20,U,JTHBJ46GX72012929,Lexus,ES 350,2007,26800.0,2711.28,-737.09,3448.37,1.0,Bristol,IN,465070579,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6962,2005-10-17,N,JTHBA30G265147130,Lexus,ES 330,2006,32172.0,0.0,0.0,0.0,1.0,Columbus,OH,432196018,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6966,2005-10-17,N,JTHBN36F965033113,Lexus,LS 430,2006,56225.0,4982.08,452.08,4530.0,36.0,Stevensville,MI,491279404,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6969,2005-10-18,N,JTJBT20X760100417,Lexus,GX 470,2006,46747.0,0.0,0.0,0.0,1.0,Lansing,MI,489115227,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6970,2005-10-20,N,JTJHW31U260025380,Lexus,RX 400h,2006,50863.0,5870.0,5870.0,0.0,1.0,Naples,FL,341103261,3VWSA29M2YM053067,2000.0,Volkswagen,Jetta,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6971,2009-03-20,U,JTHBA30G255096839,Lexus,ES 330,2005,20157.0,4487.94,987.3,4500.85,60.0,South Bend,IN,466199576,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6972,2005-10-19,N,JTJBT20X560100142,Lexus,GX 470,2006,47203.0,0.0,0.0,0.0,1.0,Manchester,MO,630114502,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6973,2005-10-19,N,JTHCH96S260012306,Lexus,GS 300,2006,46479.0,0.0,0.0,0.0,1.0,Palatine,IL,600748308,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6976,2005-10-19,N,2T2HA31U76C092320,Lexus,RX 330,2006,44200.0,4528.05,249.05,4279.0,1.0,Mishawaka,IN,465454062,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6981,2005-10-20,U,JTHBF30G925016000,Lexus,ES 300,2002,26587.0,651.43,150.0,501.43,60.0,Middlebury,IN,465409614,1GNEK13Z83R172607,2003.0,Chevrolet,Tahoe,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6982,2005-10-21,N,JTHBA30G365148142,Lexus,ES 330,2006,34087.0,0.0,0.0,0.0,1.0,Southfield,MI,480341807,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6983,2005-10-21,U,1G6KE54Y72U257372,Cadillac,DeVille,2002,23185.0,4695.08,895.0,3800.08,1.0,Cassopolis,MI,490319390,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6984,2005-10-29,N,JTHCH96S860007885,Lexus,GS 300,2006,46304.0,3864.0,3864.0,0.0,1.0,Naples,FL,341032253,1G4CU541634140872,2003.0,Buick,Park Avenue,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6985,2005-10-22,N,JTJBT20X160100848,Lexus,GX 470,2006,50119.42,5110.82,1121.4,3989.42,60.0,Saint Joseph,MI,490852848,JTJHA31U640025362,2004.0,Lexus,RX 330,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6986,2005-10-22,N,JTHBA30G965145262,Lexus,ES 330,2006,33000.0,1277.0,1277.0,0.0,1.0,Granger,IN,465308505,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6987,2005-10-22,N,JTHCK262X65000450,Lexus,IS 250,2006,39324.0,4519.0,4519.0,0.0,1.0,Decatur,MI,490459050,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6988,2009-03-23,U,WDBRF61J71F083942,Mercedes-Benz,C240,2001,9720.56,1410.07,-303.36,1713.43,1.0,Chicago,IL,606107204,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6989,2005-10-24,N,JTHCK262565000307,Lexus,IS 250,2006,35069.0,5969.69,1431.69,4538.0,48.0,Granger,IN,465308419,1YVFP80D745N28371,2004.0,Mazda,MAZDA6,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6990,2005-10-24,N,2T2HA31U16C092412,Lexus,RX 330,2006,40421.0,0.0,0.0,0.0,1.0,Brookfield,WI,530455955,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6992,2009-03-24,N,JTJHW31UX82064631,Lexus,RX 400h,2008,42959.0,5547.59,2231.24,3705.0,72.0,Canton,MI,481882849,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6993,2005-10-24,N,2T2HA31U16C092071,Lexus,RX 330,2006,42764.52,2818.14,172.62,2645.52,36.0,South Bend,IN,46601,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6995,2009-03-24,U,JTHCH96S260016193,Lexus,GS 300,2006,26231.7,0.0,0.0,0.0,1.0,Bristol,IN,465078733,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6996,2005-10-24,U,JTJHA31U340070033,Lexus,RX 330,2004,37500.0,2566.73,2566.73,0.0,1.0,Goshen,IN,465287755,JTJBT20X230015187,2003.0,Lexus,GX 470,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6997,2005-10-25,N,JTHCH96S460010704,Lexus,GS 300,2006,47476.0,3413.0,3413.0,0.0,1.0,Mundelein,IL,600606049,JTJHA31U440034304,2004.0,Lexus,RX 330,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6998,2005-10-25,N,JTHCH96S960011752,Lexus,GS 300,2006,42146.0,0.0,0.0,0.0,1.0,Highland Park,IL,600351049,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
6999,2005-10-25,N,JTHBN36F665035417,Lexus,LS 430,2006,56138.0,0.0,0.0,0.0,1.0,Madison,WI,537186381,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7002,2005-10-25,U,JN8AR05Y8WW239394,Nissan,Pathfinder,1998,9990.0,2500.04,2500.04,0.0,1.0,Allenspark,CO,805100327,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7003,2005-10-13,N,2T2HA31U96C091363,Lexus,RX 330,2006,41500.0,1674.0,1674.0,0.0,1.0,Saint Joseph,MI,490859689,JTJHA31UX40016597,2004.0,Lexus,RX 330,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7005,2005-10-25,N,JTHBA30G865148394,Lexus,ES 330,2006,32114.0,0.0,0.0,0.0,1.0,Toledo,OH,436171523,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7006,2005-10-25,N,JTJBT20X060098820,Lexus,GX 470,2006,49506.0,0.0,0.0,0.0,1.0,Palatine,IL,600748308,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7008,2005-10-26,U,2T1FE22P23C020276,Toyota,Camry Solara,2003,16000.0,0.0,0.0,0.0,1.0,South Bend,IN,466289656,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7009,2005-10-26,U,WDBGA43E1SA268075,Mercedes-Benz,S420,1995,9000.0,500.0,500.0,0.0,1.0,South Bend,IN,466289656,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7010,2005-10-26,U,1GNEK13Z83R172607,Chevrolet,Tahoe,2003,14000.0,0.0,0.0,0.0,1.0,South Bend,IN,466289656,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7011,2005-10-26,U,3VWSA29M2YM053067,Volkswagen,Jetta,2000,5000.0,0.0,0.0,0.0,1.0,South Bend,IN,466289656,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7012,2005-10-26,U,2C8GP74L52R715192,Chrysler,Town & Country,2002,10500.0,500.0,500.0,0.0,1.0,South Bend,IN,466289656,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7013,2005-10-26,U,1GHDT13W0Y2119644,Oldsmobile,Bravada,2000,1500.0,0.0,0.0,0.0,1.0,Mishawaka,IN,465457114,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7015,2005-10-26,N,JTJHT00W364006811,Lexus,LX 470,2006,64500.0,4562.0,4562.0,0.0,1.0,La Porte,IN,463507957,JTJHT00W943540074,2004.0,Lexus,LX 470,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7017,2005-10-27,N,JTHBE262165000727,Lexus,IS 350,2006,39427.0,0.0,0.0,0.0,1.0,Toledo,OH,436171523,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7018,2005-10-28,N,JTHCK262265000166,Lexus,IS 250,2006,38236.87,4545.85,594.04,3951.81,48.0,Granger,IN,465306830,JTHBD192330079917,2003.0,Lexus,IS 300,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7019,2005-10-28,N,JTHFN48Y469001832,Lexus,SC 430,2006,60041.0,0.0,0.0,0.0,1.0,Chicago,IL,606424133,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7020,2005-10-31,N,JTHBN36F465036176,Lexus,LS 430,2006,56866.0,5368.0,5368.0,0.0,1.0,Unknown,Unknown,11111,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7022,2005-10-28,N,JTHBN36F765036480,Lexus,LS 430,2006,59196.0,0.0,0.0,0.0,1.0,Indianapolis,IN,462801973,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7023,2005-10-28,N,2T2HA31U96C092836,Lexus,RX 330,2006,42476.0,1530.19,1530.19,0.0,1.0,Saint Joseph,MI,49085,JTJHF10U320291801,2002.0,Lexus,RX 300,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7024,2005-10-28,N,2T2HA31U26C091835,Lexus,RX 330,2006,39448.0,2968.95,413.95,2555.0,48.0,Stevensville,MI,491279514,JTJHF10U420255163,2002.0,Lexus,RX 300,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7025,2005-10-28,N,JTHCK262765000762,Lexus,IS 250,2006,35069.0,4668.75,557.75,4111.0,60.0,Granger,IN,465307390,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7027,2005-10-31,N,2T2HA31U46C087849,Lexus,RX 330,2006,37393.0,0.0,0.0,0.0,1.0,Indianapolis,IN,462801973,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7028,2005-10-31,N,2T2HA31U36C093867,Lexus,RX 330,2006,43708.0,4036.05,249.05,3787.0,1.0,Niles,MI,491205946,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7030,2005-10-31,U,5UXFA53502LH80290,BMW,X5,2002,20430.0,-5615.0,-5615.0,0.0,1.0,Caledonia,WI,531089785,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7031,2005-10-30,N,JTJHW31U260019255,Lexus,RX 400h,2006,50000.0,4886.0,4886.0,0.0,1.0,South Bend,IN,466351605,JTJHT00W643541084,2004.0,Lexus,LX 470,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7032,2009-03-31,U,JTJHA31U640045983,Lexus,RX 330,2004,20400.0,2604.55,-701.52,3306.07,1.0,Cassopolis,MI,490319306,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7033,2009-04-01,U,JTHBJ46G472096648,Lexus,ES 350,2007,26850.0,3886.33,-1295.44,5181.77,1.0,South Bend,IN,466289586,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7035,2005-11-01,N,JTJBT20X860096877,Lexus,GX 470,2006,44334.0,0.0,0.0,0.0,1.0,Dublin,OH,430171433,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7040,2005-11-02,N,JTHBN36F065030634,Lexus,LS 430,2006,63988.0,0.0,0.0,0.0,1.0,Glenview,IL,600251716,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7041,2005-11-02,N,2T2HA31U06C093681,Lexus,RX 330,2006,37393.0,0.0,0.0,0.0,1.0,Grand Rapids,MI,495121617,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7043,2005-11-05,N,JTHBA30G465143922,Lexus,ES 330,2006,38649.0,3081.0,3081.0,0.0,1.0,Elkhart,IN,465166507,1G6KD54Y1YU337097,2000.0,Cadillac,DeVille,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7044,2005-11-03,N,2T2HA31U76C092172,Lexus,RX 330,2006,41976.0,2055.0,2055.0,0.0,1.0,Kalamazoo,MI,490098425,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7045,2005-11-04,N,JTHBA30G365143510,Lexus,ES 330,2006,32306.0,0.0,0.0,0.0,1.0,Indianapolis,IN,462801973,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7047,2005-11-04,N,2T2HA31U36C091424,Lexus,RX 330,2006,37298.0,0.0,0.0,0.0,1.0,Indianapolis,IN,462801973,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7048,2005-11-04,U,1G6KY549X1U214093,Cadillac,Seville,2001,17500.0,3414.78,3414.78,0.0,1.0,Edwardsburg,MI,491128441,1G1YY23P5P5114825,1993.0,Chevrolet,Corvette,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7049,2009-04-03,U,JTHBN30F330119163,Lexus,LS 430,2003,16710.0,2837.16,278.28,3245.18,48.0,Elkhart,IN,465178501,1G6EL12Y6XU604986,1999.0,Cadillac,Eldorado,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7050,2005-11-05,U,JTJBT20X740027904,Lexus,GX 470,2004,44500.0,5980.73,480.15,5500.58,60.0,Elkhart,IN,465143949,JT6HF10U3X0051794,1999.0,Lexus,RX 300,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7051,2009-04-03,N,JTHBJ46G392286444,Lexus,ES 350,2009,40532.0,2845.6,405.0,2707.0,24.0,Granger,IN,465300258,JTHBN36F365046293,2006.0,Lexus,LS 430,JTHBJ46G572056532,2007.0,Lexus,ES 350
7053,2009-04-06,U,2T2HA31U36C106312,Lexus,RX 330,2006,31900.0,2000.13,-500.04,2500.17,1.0,Mishawaka,IN,465443885,3G5DA03E53S563703,2003.0,Buick,Rendezvous,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7054,2005-11-07,N,JTJBT20X460102691,Lexus,GX 470,2006,47547.0,0.0,0.0,0.0,1.0,Schaumburg,IL,601734452,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7055,2005-11-07,U,1G4CU541634140872,Buick,Park Avenue,2003,14000.0,430.0,430.0,0.0,1.0,South Bend,IN,466289656,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7056,2005-11-07,U,1G1YY23P5P5114825,Chevrolet,Corvette,1993,9000.0,0.0,0.0,0.0,1.0,South Bend,IN,466289656,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7057,2005-11-07,U,1G6KD54Y1YU337097,Cadillac,DeVille,2000,6000.0,0.0,0.0,0.0,1.0,South Bend,IN,466289656,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7058,2005-11-07,U,WDBLK70G43T130569,Mercedes-Benz,CLK430,2003,37500.0,3162.33,3162.33,0.0,1.0,Saint Joseph,MI,490851166,WAUAC48H74K020380,2004.0,Audi,A4,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7060,2005-11-07,N,2T2HA31U26C094783,Lexus,RX 330,2006,37393.0,0.0,0.0,0.0,1.0,Palatine,IL,600748308,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7061,2005-11-07,N,JTHBN36F965030826,Lexus,LS 430,2006,56130.0,0.0,0.0,0.0,1.0,Palatine,IL,600748308,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
7062,2005-11-07,N,JTHBA30G765144238,Lexus,ES 330,2006,34029.0,0.0,0.0,0.0,1.0,Grand Rapids,MI,495121617,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable,Not Applicable
